DATE,SALES,CUMULATIVE_SALES_ALL,HOLIDAY,Year,Month,DayOfWeek,YearMonth,IPC_VALUE,A,FA,FM,C,CR
2017-03-18,19018281.157999992,9394442754.452827,False,2017,3,5,2017-03,1.4,1602,0,0,0,13
2017-03-19,24699.723999999987,9394467454.176828,False,2017,3,6,2017-03,1.4,0,1,0,1601,13
2017-03-20,10656612.254,9405124066.430828,False,2017,3,0,2017-03,1.4,1379,0,0,223,13
2017-03-21,12111190.387999997,9417235256.818829,False,2017,3,1,2017-03,1.4,1602,0,1,0,12
2017-03-22,10968459.677999996,9428203716.496828,False,2017,3,2,2017-03,1.4,1603,0,0,0,12
2017-03-23,11296321.531999998,9439500038.028828,False,2017,3,3,2017-03,1.4,1606,0,0,0,9
2017-03-24,14971978.153999992,9454472016.182827,False,2017,3,4,2017-03,1.4,1607,0,0,0,8
2017-03-25,19879779.09999999,9474351795.282827,False,2017,3,5,2017-03,1.4,1607,0,0,0,8
2017-03-26,26465.62199999999,9474378260.904827,False,2017,3,6,2017-03,1.4,0,1,0,1606,8
2017-03-27,13352448.733999996,9487730709.638826,False,2017,3,0,2017-03,1.4,1607,0,0,0,8
2017-03-28,11574775.584,9499305485.222826,False,2017,3,1,2017-03,1.4,1602,0,0,5,8
2017-03-29,11138159.671999998,9510443644.894827,False,2017,3,2,2017-03,1.4,1608,0,0,0,7
2017-03-30,12060997.73399999,9522504642.628826,False,2017,3,3,2017-03,1.4,1609,0,0,0,7
2017-03-31,16535269.021999992,9539039911.650826,False,2017,3,4,2017-03,1.4,1613,0,0,0,4
2017-04-01,21267925.797999993,9560307837.448826,False,2017,4,5,2017-04,1.1,1613,0,0,0,4
2017-04-02,31905.44,9560339742.888826,False,2017,4,6,2017-04,1.1,0,1,0,1612,4
2017-04-03,14499547.523999996,9574839290.412827,False,2017,4,0,2017-04,1.1,1613,0,0,0,4
2017-04-04,12685410.309999997,9587524700.722826,False,2017,4,1,2017-04,1.1,1613,0,0,0,4
2017-04-05,12009981.943999998,9599534682.666826,False,2017,4,2,2017-04,1.1,1613,0,0,0,4
2017-04-06,12582992.592,9612117675.258825,False,2017,4,3,2017-04,1.1,1614,0,0,0,3
2017-04-07,15857719.845999992,9627975395.104826,False,2017,4,4,2017-04,1.1,1600,1,0,13,3
2017-04-08,20440187.406000003,9648415582.510826,False,2017,4,5,2017-04,1.1,1614,0,0,0,3
2017-04-09,25853.42199999999,9648441435.932827,False,2017,4,6,2017-04,1.1,0,1,0,1613,3
2017-04-10,15152403.453999996,9663593839.386827,False,2017,4,0,2017-04,1.1,1612,0,0,2,3
2017-04-11,14346093.166000009,9677939932.552828,False,2017,4,1,2017-04,1.1,1614,0,0,0,3
2017-04-12,19060398.47,9697000331.022827,False,2017,4,2,2017-04,1.1,1613,0,1,0,3
2017-04-13,9611004.419999994,9706611335.442827,False,2017,4,3,2017-04,1.1,245,273,468,628,3
2017-04-14,390648.598,9707001984.040827,False,2017,4,4,2017-04,1.1,0,9,53,1552,3
2017-04-15,20968496.010000005,9727970480.050827,False,2017,4,5,2017-04,1.1,1614,0,0,0,3
2017-04-16,50702.84599999999,9728021182.896828,False,2017,4,6,2017-04,1.1,0,1,4,1607,5
2017-04-17,10124708.527999995,9738145891.424828,False,2017,4,0,2017-04,1.1,950,1,1,660,5
2017-04-18,14599860.78199999,9752745752.206827,False,2017,4,1,2017-04,1.1,1575,0,1,36,5
2017-04-19,12220221.685999995,9764965973.892828,False,2017,4,2,2017-04,1.1,1610,0,0,1,6
2017-04-20,11955638.073999994,9776921611.966827,False,2017,4,3,2017-04,1.1,1611,0,0,0,6
2017-04-21,15207227.819999993,9792128839.786827,False,2017,4,4,2017-04,1.1,1611,0,0,0,6
2017-04-22,19725021.025999993,9811853860.812826,False,2017,4,5,2017-04,1.1,1606,0,0,5,6
2017-04-23,36683.66,9811890544.472826,False,2017,4,6,2017-04,1.1,0,5,0,1601,11
2017-04-24,10802814.496,9822693358.968826,False,2017,4,0,2017-04,1.1,1310,0,0,296,11
2017-04-25,13547039.233999996,9836240398.202826,False,2017,4,1,2017-04,1.1,1590,0,1,16,10
2017-04-26,12335109.429999992,9848575507.632826,False,2017,4,2,2017-04,1.1,1606,0,0,1,10
2017-04-27,12700559.629999995,9861276067.262825,False,2017,4,3,2017-04,1.1,1589,0,0,18,10
2017-04-28,17662332.239999995,9878938399.502825,False,2017,4,4,2017-04,1.1,1601,0,0,7,9
2017-04-29,23966406.18599999,9902904805.688826,False,2017,4,5,2017-04,1.1,1608,0,0,0,9
2017-04-30,178165.14799999993,9903082970.836826,False,2017,4,6,2017-04,1.1,0,3,34,1570,10
2017-05-01,4411.205999999998,9903087382.042826,False,2017,5,0,2017-05,1.1,0,0,1,1606,10
2017-05-02,16779954.33,9919867336.372826,False,2017,5,1,2017-05,1.1,1422,4,170,11,10
2017-05-03,14283810.237999998,9934151146.610826,False,2017,5,2,2017-05,1.1,1572,0,3,32,10
2017-05-04,13478824.47,9947629971.080826,False,2017,5,3,2017-05,1.1,1603,0,3,1,10
2017-05-05,16811558.519999996,9964441529.600826,False,2017,5,4,2017-05,1.1,1595,0,2,10,10
2017-05-06,20855099.53999999,9985296629.140827,False,2017,5,5,2017-05,1.1,1605,0,0,2,10
2017-05-07,28219.41799999999,9985324848.558826,False,2017,5,6,2017-05,1.1,0,2,0,1601,14
2017-05-08,13457376.473999992,9998782225.032827,False,2017,5,0,2017-05,1.1,1588,0,0,15,14
2017-05-09,12283001.731999991,10011065226.764828,False,2017,5,1,2017-05,1.1,1604,0,0,2,11
2017-05-10,12187393.535999998,10023252620.300827,False,2017,5,2,2017-05,1.1,1606,0,0,0,11
2017-05-11,12376380.033999989,10035629000.334827,False,2017,5,3,2017-05,1.1,1592,1,0,13,11
2017-05-12,15999590.983999996,10051628591.318827,False,2017,5,4,2017-05,1.1,1600,0,0,6,11
2017-05-13,19429218.82800001,10071057810.146826,False,2017,5,5,2017-05,1.1,1585,0,5,16,11
2017-05-14,30074.584000000003,10071087884.730825,False,2017,5,6,2017-05,1.1,0,2,0,1601,14
2017-05-15,12273348.324,10083361233.054825,False,2017,5,0,2017-05,1.1,1439,0,0,164,14
2017-05-16,12579706.741999991,10095940939.796825,False,2017,5,1,2017-05,1.1,1601,0,1,1,14
2017-05-17,11250075.952,10107191015.748825,False,2017,5,2,2017-05,1.1,1543,0,0,60,14
2017-05-18,11965997.559999997,10119157013.308825,False,2017,5,3,2017-05,1.1,1598,0,0,5,14
2017-05-19,15423036.651999988,10134580049.960825,False,2017,5,4,2017-05,1.1,1601,0,0,4,12
2017-05-20,19039904.637999997,10153619954.598825,False,2017,5,5,2017-05,1.1,1605,0,0,0,12
2017-05-21,31075.245999999985,10153651029.844826,False,2017,5,6,2017-05,1.1,0,2,0,1603,12
2017-05-22,13583439.527999995,10167234469.372826,False,2017,5,0,2017-05,1.1,1595,0,0,11,11
2017-05-23,11979350.65,10179213820.022825,False,2017,5,1,2017-05,1.1,1606,0,0,0,11
2017-05-24,11311475.25999999,10190525295.282825,False,2017,5,2,2017-05,1.1,1607,0,0,0,10
2017-05-25,12941409.007999994,10203466704.290825,False,2017,5,3,2017-05,1.1,1600,0,0,10,8
2017-05-26,16364851.050000004,10219831555.340824,False,2017,5,4,2017-05,1.1,1601,0,0,11,6
2017-05-27,20072001.67,10239903557.010824,False,2017,5,5,2017-05,1.1,1612,0,0,0,6
2017-05-28,27827.891999999993,10239931384.902824,False,2017,5,6,2017-05,1.1,0,1,0,1611,6
2017-05-29,14648677.875999996,10254580062.778824,False,2017,5,0,2017-05,1.1,1604,0,0,9,5
2017-05-30,12386777.54,10266966840.318825,False,2017,5,1,2017-05,1.1,1507,0,0,106,5
2017-05-31,12512345.792000003,10279479186.110825,False,2017,5,2,2017-05,1.1,1534,0,0,79,5
2017-06-01,14078409.541999996,10293557595.652824,False,2017,6,3,2017-06,0.8,1610,0,0,3,5
2017-06-02,17366307.643999994,10310923903.296824,False,2017,6,4,2017-06,0.8,1608,0,0,6,4
2017-06-03,22067094.277999997,10332990997.574823,False,2017,6,5,2017-06,0.8,1614,0,0,0,4
2017-06-04,33650.669999999984,10333024648.244823,False,2017,6,6,2017-06,0.8,0,1,0,1609,8
2017-06-05,14013176.492,10347037824.736824,False,2017,6,0,2017-06,0.8,1473,0,0,137,8
2017-06-06,13406177.835999995,10360444002.572824,False,2017,6,1,2017-06,0.8,1603,1,0,7,7
2017-06-07,12383485.526,10372827488.098824,False,2017,6,2,2017-06,0.8,1611,0,0,0,7
2017-06-08,12819173.921999998,10385646662.020824,False,2017,6,3,2017-06,0.8,1609,0,2,0,7
2017-06-09,15232771.356,10400879433.376825,False,2017,6,4,2017-06,0.8,1529,2,3,78,6
2017-06-10,20376326.51799999,10421255759.894825,False,2017,6,5,2017-06,0.8,1611,0,0,1,6
2017-06-11,28923.136,10421284683.030825,False,2017,6,6,2017-06,0.8,0,1,0,1610,7
2017-06-12,14719663.337999992,10436004346.368824,False,2017,6,0,2017-06,0.8,1579,0,1,31,7
2017-06-13,12969922.438,10448974268.806824,False,2017,6,1,2017-06,0.8,1597,0,0,14,7
2017-06-14,12452049.451999992,10461426318.258823,False,2017,6,2,2017-06,0.8,1610,0,0,1,7
2017-06-15,11871813.346,10473298131.604824,False,2017,6,3,2017-06,0.8,1480,0,0,132,6
2017-06-16,16094986.577999994,10489393118.182823,False,2017,6,4,2017-06,0.8,1595,0,1,16,6
2017-06-17,20041744.753999993,10509434862.936823,False,2017,6,5,2017-06,0.8,1611,0,0,1,6
2017-06-18,28478.38799999999,10509463341.324823,False,2017,6,6,2017-06,0.8,0,1,0,1609,8
2017-06-19,14679175.457999997,10524142516.782824,False,2017,6,0,2017-06,0.8,1603,0,0,8,7
2017-06-20,12707939.132,10536850455.914824,False,2017,6,1,2017-06,0.8,1606,0,1,5,6
2017-06-21,12204384.493999995,10549054840.408823,False,2017,6,2,2017-06,0.8,1607,0,0,6,5
2017-06-22,13319518.581999997,10562374358.990824,False,2017,6,3,2017-06,0.8,1612,0,0,1,5
2017-06-23,17707520.126000002,10580081879.116823,False,2017,6,4,2017-06,0.8,1609,1,1,2,5
2017-06-24,15779413.819999993,10595861292.936823,False,2017,6,5,2017-06,0.8,1262,15,15,321,5
2017-06-25,64290.523999999976,10595925583.460823,False,2017,6,6,2017-06,0.8,0,1,4,1606,7
2017-06-26,16567025.939999998,10612492609.400824,False,2017,6,0,2017-06,0.8,1605,0,1,6,6
2017-06-27,13875432.327999994,10626368041.728823,False,2017,6,1,2017-06,0.8,1612,0,0,0,6
2017-06-28,13129450.083999991,10639497491.812822,False,2017,6,2,2017-06,0.8,1611,0,0,1,6
2017-06-29,12862642.255999995,10652360134.068823,False,2017,6,3,2017-06,0.8,1534,0,2,77,6
2017-06-30,16867988.467999995,10669228122.536823,False,2017,6,4,2017-06,0.8,1605,0,0,9,5
2017-07-01,22159378.558,10691387501.094824,False,2017,7,5,2017-07,0.1,1614,0,0,0,5
2017-07-02,177778.686,10691565279.780825,False,2017,7,6,2017-07,0.1,0,7,22,1582,8
2017-07-03,16298851.013999991,10707864130.794825,False,2017,7,0,2017-07,0.1,1592,1,0,18,8
2017-07-04,14248247.882,10722112378.676825,False,2017,7,1,2017-07,0.1,1611,0,0,0,8
2017-07-05,13411969.659999996,10735524348.336824,False,2017,7,2,2017-07,0.1,1608,0,0,3,8
2017-07-06,13642126.448,10749166474.784824,False,2017,7,3,2017-07,0.1,1611,0,0,0,8
2017-07-07,16267042.435999995,10765433517.220825,False,2017,7,4,2017-07,0.1,1603,0,0,10,7
2017-07-08,20369260.918,10785802778.138824,False,2017,7,5,2017-07,0.1,1610,0,3,0,7
2017-07-09,218600.804,10786021378.942825,False,2017,7,6,2017-07,0.1,0,1,39,1572,8
2017-07-10,15859745.089999996,10801881124.032825,False,2017,7,0,2017-07,0.1,1602,0,0,10,8
2017-07-11,13405540.389999991,10815286664.422825,False,2017,7,1,2017-07,0.1,1603,0,0,9,8
2017-07-12,12579575.836000005,10827866240.258825,False,2017,7,2,2017-07,0.1,1608,0,0,4,8
2017-07-13,13086053.53199999,10840952293.790825,False,2017,7,3,2017-07,0.1,1612,0,0,0,8
2017-07-14,16181067.89,10857133361.680824,False,2017,7,4,2017-07,0.1,1605,0,3,4,8
2017-07-15,20130110.559999987,10877263472.240824,False,2017,7,5,2017-07,0.1,1612,0,0,0,8
2017-07-16,563198.6159999999,10877826670.856823,False,2017,7,6,2017-07,0.1,0,2,89,1514,14
2017-07-17,15574990.615999997,10893401661.472822,False,2017,7,0,2017-07,0.1,1553,8,11,36,13
2017-07-18,13497414.729999997,10906899076.202822,False,2017,7,1,2017-07,0.1,1605,0,0,3,13
2017-07-19,12435773.272,10919334849.474821,False,2017,7,2,2017-07,0.1,1605,0,0,3,13
2017-07-20,12758809.715999998,10932093659.19082,False,2017,7,3,2017-07,0.1,1601,0,0,7,13
2017-07-21,15744838.761999996,10947838497.95282,False,2017,7,4,2017-07,0.1,1605,1,1,2,12
2017-07-22,19046474.746000007,10966884972.69882,False,2017,7,5,2017-07,0.1,1605,0,0,4,12
2017-07-23,586756.0079999999,10967471728.70682,False,2017,7,6,2017-07,0.1,0,1,84,1521,15
2017-07-24,15210152.169999994,10982681880.87682,False,2017,7,0,2017-07,0.1,1589,3,1,13,15
2017-07-25,12792908.645999985,10995474789.52282,False,2017,7,1,2017-07,0.1,1485,9,5,108,14
2017-07-26,12757475.868,11008232265.39082,False,2017,7,2,2017-07,0.1,1579,4,0,24,14
2017-07-27,13143953.481999991,11021376218.87282,False,2017,7,3,2017-07,0.1,1601,2,0,5,13
2017-07-28,16061939.272,11037438158.14482,False,2017,7,4,2017-07,0.1,1596,0,0,12,13
2017-07-29,20248149.26799999,11057686307.412819,False,2017,7,5,2017-07,0.1,1604,0,2,2,13
2017-07-30,698693.8939999999,11058385001.306818,False,2017,7,6,2017-07,0.1,0,1,90,1507,23
2017-07-31,17254857.827999994,11075639859.134817,False,2017,7,0,2017-07,0.1,1587,1,0,13,20
2017-08-01,16125048.816,11091764907.950817,False,2017,8,1,2017-08,0.0,1595,1,0,5,20
2017-08-02,14157066.171999998,11105921974.122818,False,2017,8,2,2017-08,0.0,1601,0,1,0,19
2017-08-03,13950219.190000003,11119872193.312819,False,2017,8,3,2017-08,0.0,1592,1,0,9,19
2017-08-04,16358822.259999998,11136231015.572819,False,2017,8,4,2017-08,0.0,1593,0,5,4,19
2017-08-05,19564775.014,11155795790.586819,False,2017,8,5,2017-08,0.0,1577,5,4,16,19
2017-08-06,811102.2819999997,11156606892.868818,False,2017,8,6,2017-08,0.0,0,1,93,1502,25
2017-08-07,16578095.57599999,11173184988.444818,False,2017,8,0,2017-08,0.0,1587,0,0,11,23
2017-08-08,14118005.254,11187302993.698818,False,2017,8,1,2017-08,0.0,1597,0,0,2,22
2017-08-09,13077625.544,11200380619.242819,False,2017,8,2,2017-08,0.0,1599,0,0,0,22
2017-08-10,13682887.456,11214063506.698818,False,2017,8,3,2017-08,0.0,1592,1,0,6,22
2017-08-11,15673228.505999995,11229736735.204819,False,2017,8,4,2017-08,0.0,1598,0,0,1,22
2017-08-12,18622801.03399999,11248359536.23882,False,2017,8,5,2017-08,0.0,1598,0,1,0,22
2017-08-13,789037.4579999996,11249148573.69682,False,2017,8,6,2017-08,0.0,0,2,93,1502,24
2017-08-14,19842153.36,11268990727.05682,False,2017,8,0,2017-08,0.0,1581,1,4,11,24
2017-08-15,1398574.8099999996,11270389301.86682,False,2017,8,1,2017-08,0.0,0,77,96,1424,24
2017-08-16,17188456.503999993,11287577758.37082,False,2017,8,2,2017-08,0.0,1550,6,2,39,24
2017-08-17,14039568.913999995,11301617327.284819,False,2017,8,3,2017-08,0.0,1593,0,0,4,24
2017-08-18,15558994.536000006,11317176321.820818,False,2017,8,4,2017-08,0.0,1589,0,0,9,24
2017-08-19,17816833.343999997,11334993155.164818,False,2017,8,5,2017-08,0.0,1561,0,1,36,24
2017-08-20,468187.90399999986,11335461343.068817,False,2017,8,6,2017-08,0.0,0,1,61,1534,26
2017-08-21,16282229.84799999,11351743572.916817,False,2017,8,0,2017-08,0.0,1596,0,0,4,22
2017-08-22,13383491.177999996,11365127064.094816,False,2017,8,1,2017-08,0.0,1591,0,0,9,22
2017-08-23,12492069.955999993,11377619134.050816,False,2017,8,2,2017-08,0.0,1599,0,0,1,22
2017-08-24,12491392.926,11390110526.976816,False,2017,8,3,2017-08,0.0,1581,5,1,15,20
2017-08-25,15894448.293999992,11406004975.270817,False,2017,8,4,2017-08,0.0,1587,2,3,11,19
2017-08-26,18436508.085999995,11424441483.356817,False,2017,8,5,2017-08,0.0,1595,0,0,8,19
2017-08-27,226524.77799999993,11424668008.134817,False,2017,8,6,2017-08,0.0,0,1,32,1567,22
2017-08-28,15888649.199999996,11440556657.334818,False,2017,8,0,2017-08,0.0,1572,2,1,30,17
2017-08-29,13733277.327999994,11454289934.662817,False,2017,8,1,2017-08,0.0,1602,1,0,4,15
2017-08-30,13017339.413999995,11467307274.076817,False,2017,8,2,2017-08,0.0,1597,0,0,10,15
2017-08-31,13773793.816,11481081067.892817,False,2017,8,3,2017-08,0.0,1598,0,0,13,11
2017-09-01,16658467.55399999,11497739535.446817,False,2017,9,4,2017-09,1.2,1596,0,0,17,9
2017-09-02,20434244.595999982,11518173780.042818,False,2017,9,5,2017-09,1.2,1607,0,1,5,9
2017-09-03,73873.19,11518247653.232819,False,2017,9,6,2017-09,1.2,0,1,8,1601,11
2017-09-04,16166104.408,11534413757.64082,False,2017,9,0,2017-09,1.2,1577,0,3,32,10
2017-09-05,13932259.589999996,11548346017.23082,False,2017,9,1,2017-09,1.2,1607,0,0,5,10
2017-09-06,13154019.603999997,11561500036.83482,False,2017,9,2,2017-09,1.2,1608,0,4,0,10
2017-09-07,13940144.145999998,11575440180.98082,False,2017,9,3,2017-09,1.2,1599,1,3,10,9
2017-09-08,13119987.622,11588560168.60282,False,2017,9,4,2017-09,1.2,1283,2,8,320,9
2017-09-09,21097101.61199999,11609657270.214819,False,2017,9,5,2017-09,1.2,1600,0,2,11,9
2017-09-10,42899.543999999994,11609700169.75882,False,2017,9,6,2017-09,1.2,0,2,0,1609,9
2017-09-11,14089364.552,11623789534.31082,False,2017,9,0,2017-09,1.2,1334,0,2,276,8
2017-09-12,14249363.885999992,11638038898.19682,False,2017,9,1,2017-09,1.2,1571,0,3,39,8
2017-09-13,12798020.479999997,11650836918.676819,False,2017,9,2,2017-09,1.2,1611,0,0,2,8
2017-09-14,12683968.642000005,11663520887.318819,False,2017,9,3,2017-09,1.2,1582,0,0,31,8
2017-09-15,15345580.963999994,11678866468.28282,False,2017,9,4,2017-09,1.2,1561,0,0,52,8
2017-09-16,20202142.67,11699068610.95282,False,2017,9,5,2017-09,1.2,1610,0,0,3,8
2017-09-17,30861.687999999995,11699099472.64082,False,2017,9,6,2017-09,1.2,0,1,0,1608,12
2017-09-18,14689603.802,11713789076.44282,False,2017,9,0,2017-09,1.2,1584,0,0,26,11
2017-09-19,12597262.868,11726386339.31082,False,2017,9,1,2017-09,1.2,1609,1,0,0,11
2017-09-20,11658308.611999996,11738044647.92282,False,2017,9,2,2017-09,1.2,1609,0,0,1,11
2017-09-21,11972714.971999995,11750017362.89482,False,2017,9,3,2017-09,1.2,1587,0,1,22,11
2017-09-22,15471263.598000005,11765488626.492819,False,2017,9,4,2017-09,1.2,1593,0,0,17,11
2017-09-23,19662887.967999995,11785151514.46082,False,2017,9,5,2017-09,1.2,1599,0,0,11,11
2017-09-24,27602.31199999999,11785179116.77282,False,2017,9,6,2017-09,1.2,0,1,0,1608,12
2017-09-25,14848510.235999988,11800027627.00882,False,2017,9,0,2017-09,1.2,1536,0,1,73,11
2017-09-26,13315813.759999998,11813343440.76882,False,2017,9,1,2017-09,1.2,1607,0,1,2,11
2017-09-27,12237988.29,11825581429.05882,False,2017,9,2,2017-09,1.2,1609,0,0,2,10
2017-09-28,12821448.805999994,11838402877.86482,False,2017,9,3,2017-09,1.2,1608,0,0,4,9
2017-09-29,16473431.781999998,11854876309.64682,False,2017,9,4,2017-09,1.2,1569,0,0,43,9
2017-09-30,21972786.445999995,11876849096.09282,False,2017,9,5,2017-09,1.2,1611,0,0,1,9
2017-10-01,32056.107999999993,11876881152.200819,False,2017,10,6,2017-10,2.3,0,2,0,1607,12
2017-10-02,16030785.699999996,11892911937.90082,False,2017,10,0,2017-10,2.3,1599,0,0,13,9
2017-10-03,12852593.96599999,11905764531.86682,False,2017,10,1,2017-10,2.3,1612,0,0,1,8
2017-10-04,13234764.369999995,11918999296.23682,False,2017,10,2,2017-10,2.3,1614,0,0,0,7
2017-10-05,13082644.397999994,11932081940.63482,False,2017,10,3,2017-10,2.3,1602,0,0,12,7
2017-10-06,16614729.82,11948696670.45482,False,2017,10,4,2017-10,2.3,1606,0,0,8,7
2017-10-07,21463265.59799999,11970159936.05282,False,2017,10,5,2017-10,2.3,1591,0,2,21,7
2017-10-08,55610.46999999997,11970215546.52282,False,2017,10,6,2017-10,2.3,0,2,5,1605,9
2017-10-09,12162676.65,11982378223.17282,False,2017,10,0,2017-10,2.3,1297,0,0,315,9
2017-10-10,14561788.417999998,11996940011.590818,False,2017,10,1,2017-10,2.3,1607,0,1,4,9
2017-10-11,17726975.415999994,12014666987.006819,False,2017,10,2,2017-10,2.3,1604,0,1,7,9
2017-10-12,55736.82399999999,12014722723.830818,False,2017,10,3,2017-10,2.3,0,2,3,1607,9
2017-10-13,19042289.620000005,12033765013.450819,False,2017,10,4,2017-10,2.3,1577,0,7,30,7
2017-10-14,19312812.854,12053077826.30482,False,2017,10,5,2017-10,2.3,1614,0,0,0,7
2017-10-15,28311.34599999999,12053106137.65082,False,2017,10,6,2017-10,2.3,0,1,0,1612,8
2017-10-16,14843009.788000004,12067949147.43882,False,2017,10,0,2017-10,2.3,1605,0,0,9,7
2017-10-17,12836001.416,12080785148.85482,False,2017,10,1,2017-10,2.3,1615,0,0,0,6
2017-10-18,11592196.46599999,12092377345.32082,False,2017,10,2,2017-10,2.3,1605,0,0,10,6
2017-10-19,11914406.361999996,12104291751.68282,False,2017,10,3,2017-10,2.3,1606,0,0,9,6
2017-10-20,15809024.708000004,12120100776.39082,False,2017,10,4,2017-10,2.3,1614,0,0,2,6
2017-10-21,20409397.381999984,12140510173.77282,False,2017,10,5,2017-10,2.3,1615,0,0,1,6
2017-10-22,31402.80399999999,12140541576.57682,False,2017,10,6,2017-10,2.3,0,1,0,1609,11
2017-10-23,13900128.54,12154441705.116821,False,2017,10,0,2017-10,2.3,1607,0,0,5,10
2017-10-24,11847433.9,12166289139.01682,False,2017,10,1,2017-10,2.3,1596,0,0,16,10
2017-10-25,12444954.285999998,12178734093.30282,False,2017,10,2,2017-10,2.3,1609,0,0,3,10
2017-10-26,12527868.584,12191261961.88682,False,2017,10,3,2017-10,2.3,1612,0,0,0,10
2017-10-27,16250881.509999998,12207512843.39682,False,2017,10,4,2017-10,2.3,1614,0,0,0,8
2017-10-28,21235895.85599999,12228748739.252821,False,2017,10,5,2017-10,2.3,1614,0,0,0,8
2017-10-29,33262.61599999998,12228782001.86882,False,2017,10,6,2017-10,2.3,0,1,0,1602,19
2017-10-30,15751895.169999994,12244533897.03882,False,2017,10,0,2017-10,2.3,1601,0,0,2,19
2017-10-31,17831655.41399999,12262365552.45282,False,2017,10,1,2017-10,2.3,1603,0,0,0,19
2017-11-01,76369.38199999998,12262441921.83482,False,2017,11,2,2017-11,2.2,0,6,0,1597,19
2017-11-02,16908689.857999995,12279350611.69282,False,2017,11,3,2017-11,2.2,1602,0,0,1,19
2017-11-03,18341241.53999999,12297691853.23282,False,2017,11,4,2017-11,2.2,1604,0,0,0,18
2017-11-04,22704581.082,12320396434.314821,False,2017,11,5,2017-11,2.2,1604,0,0,0,18
2017-11-05,32086.835999999996,12320428521.150822,False,2017,11,6,2017-11,2.2,0,1,0,1596,25
2017-11-06,14855418.817999996,12335283939.968822,False,2017,11,0,2017-11,2.2,1598,0,0,0,24
2017-11-07,12982001.417999998,12348265941.386822,False,2017,11,1,2017-11,2.2,1598,0,0,0,24
2017-11-08,11952477.992,12360218419.378822,False,2017,11,2,2017-11,2.2,1598,0,0,0,24
2017-11-09,11915627.295999996,12372134046.674822,False,2017,11,3,2017-11,2.2,1522,0,1,76,24
2017-11-10,16629232.244000005,12388763278.918821,False,2017,11,4,2017-11,2.2,1597,0,0,2,24
2017-11-11,20580458.227999985,12409343737.146822,False,2017,11,5,2017-11,2.2,1596,1,0,2,24
2017-11-12,29893.517999999996,12409373630.664822,False,2017,11,6,2017-11,2.2,0,1,0,1595,27
2017-11-13,13958128.009999998,12423331758.674822,False,2017,11,0,2017-11,2.2,1585,0,3,9,26
2017-11-14,12183881.357999995,12435515640.032822,False,2017,11,1,2017-11,2.2,1594,0,0,4,25
2017-11-15,11415683.78,12446931323.812822,False,2017,11,2,2017-11,2.2,1598,0,0,0,25
2017-11-16,11761365.46,12458692689.272821,False,2017,11,3,2017-11,2.2,1595,0,0,3,25
2017-11-17,15692545.621999994,12474385234.894821,False,2017,11,4,2017-11,2.2,1592,0,0,7,24
2017-11-18,20047959.58,12494433194.474821,False,2017,11,5,2017-11,2.2,1597,0,0,2,24
2017-11-19,29725.77799999999,12494462920.252821,False,2017,11,6,2017-11,2.2,0,1,0,1597,24
2017-11-20,13473586.465999998,12507936506.71882,False,2017,11,0,2017-11,2.2,1599,0,0,3,21
2017-11-21,11919960.728,12519856467.446821,False,2017,11,1,2017-11,2.2,1602,0,0,0,21
2017-11-22,11137515.523999996,12530993982.970821,False,2017,11,2,2017-11,2.2,1602,0,0,0,21
2017-11-23,11383073.067999996,12542377056.038822,False,2017,11,3,2017-11,2.2,1597,0,0,5,21
2017-11-24,14987043.30399999,12557364099.342823,False,2017,11,4,2017-11,2.2,1603,0,0,1,19
2017-11-25,21138445.639999986,12578502544.982822,False,2017,11,5,2017-11,2.2,1594,0,3,7,19
2017-11-26,29127.598,12578531672.580822,False,2017,11,6,2017-11,2.2,0,1,0,1602,19
2017-11-27,14789904.816,12593321577.396822,False,2017,11,0,2017-11,2.2,1607,0,0,0,16
2017-11-28,13298198.785999998,12606619776.182821,False,2017,11,1,2017-11,2.2,1609,0,0,0,14
2017-11-29,12772309.057999998,12619392085.240822,False,2017,11,2,2017-11,2.2,1604,0,0,5,14
2017-11-30,13753971.260000004,12633146056.500822,False,2017,11,3,2017-11,2.2,1608,0,0,5,11
2017-12-01,18300368.321999997,12651446424.822823,False,2017,12,4,2017-12,1.7,1620,0,0,0,4
2017-12-02,23679243.950000003,12675125668.772823,False,2017,12,5,2017-12,1.7,1620,0,0,0,4
2017-12-03,77799.26799999998,12675203468.040823,False,2017,12,6,2017-12,1.7,0,6,1,1613,4
2017-12-04,16383291.157999992,12691586759.198822,False,2017,12,0,2017-12,1.7,1609,0,11,3,2
2017-12-05,19948784.931999996,12711535544.130821,False,2017,12,1,2017-12,1.7,1623,0,0,0,2
2017-12-06,145540.42599999998,12711681084.556822,False,2017,12,2,2017-12,1.7,0,9,2,1612,2
2017-12-07,23745544.44,12735426628.996822,False,2017,12,3,2017-12,1.7,1615,2,1,5,2
2017-12-08,202670.402,12735629299.398823,False,2017,12,4,2017-12,1.7,0,12,5,1606,2
2017-12-09,20215742.94911538,12755845042.347939,False,2017,12,5,2017-12,1.7,1623,0,0,0,2
2017-12-10,85762.45199999999,12755930804.799938,False,2017,12,6,2017-12,1.7,0,9,1,1609,2
2017-12-11,16836437.598000005,12772767242.397938,False,2017,12,0,2017-12,1.7,1624,0,0,1,1
2017-12-12,14484167.893999994,12787251410.291937,False,2017,12,1,2017-12,1.7,1625,0,0,0,1
